-0.0136809433,0.0132825123,0.0191578753,-0.0104492083,0.0197358523,0.0283129811,0.0175641738,0.0128071727,0.0188894942,-0.0135038784,0.0167537108,0.0013039910,0.0243968479,-0.0095596863,-0.0222212877,-0.0132414196,-0.0176153202,-0.0179705527,0.0258332007,0.0261367764,-0.0191287752,-0.0278563946,0.0041735782,-0.0020213199,-0.0022435826,0.0073389271,0.0185701810,0.0199866593,0.0191141721,0.0201460030,-0.0076569575,-0.0002441090,-0.0259087272,0.0293942112,0.0280949455,0.0202662498,-0.0046355515,0.0261765905,0.0002623525,-0.0209294409,-0.0007064302,0.0022079737,0.0303158313,-0.0236722548,0.0265681539,-0.0017829740,0.0165033787,0.0198611338,0.0296139028,-0.0070577064,-0.0245327875,-0.0069560795,-0.0044168509,-0.0089236023,-0.0200317111,0.0196899977,0.0147014447,-0.0158886053,-0.0194208659,0.0238718819,0.0074616973,-0.0254129767,0.0055058221,0.0297902618,0.0286305062,0.0126676280,-0.0220278502,-0.0248672534,-0.0318667330,-0.0203687754,-0.0117001301,0.0154671399,0.0023965286,-0.0266602617,-0.0290320404,-0.0085082185,-0.0003182560,-0.0110013541,-0.0005600997,0.0066545918,-0.0024489528,0.0320112184,-0.0024098333,0.0263879076,-0.0047367127,0.0240399446,-0.0224189963,-0.0205454938,-0.0292910580,0.0267033353,-0.0176658016,0.0004136896,0.0188544560,0.0140818600,-0.0153013282,-0.0243156813,-0.0292770192,0.0139309568,-0.0200762413,-0.0143404957,0.0243652109,0.0028990023,0.0252526626,-0.0098172780,0.0076045431,-0.0132690063,0.0018229086,-0.0060949950,-0.0236501228,-0.0294679347,0.0185236745,-0.0068359468,0.0170416813,-0.0069475053,0.0197194908,-0.0207616668,-0.0283043403,-0.0231897458,0.0098262709,0.0097063323,-0.0025177752,0.0191662256,0.0023482854,0.0231576450,0.0045799855,0.0008921407,0.0247529056,0.0112112341,-0.0216506086,-0.0170663819,-0.0025930535,0.0293808803,-0.0107220793,0.0235875603,0.0224284325,0.0148116043,-0.0226904768,0.0026917099,-0.0260758717,-0.0164240394,0.0154256094,-0.0178645849,0.0269332360,0.0014584165,0.0105056893,0.0133805731,0.0206513349,-0.0156669877,-0.0291379765,-0.0256342813,-0.0084810210,-0.0094039431,-0.0285835657,-0.0262933243,-0.0143574206,0.0276185032,-0.0224525500,0.0126955528,-0.0178810917,-0.0257880259,-0.0281966142,-0.0134167345,0.0107902130,0.0045411540,0.0023503394,0.0117051061,-0.0143470550,-0.0128313685,0.0135728968,0.0182872713,0.0124521824,0.0131393019,0.0221340246,-0.0253717955,-0.0050784610,-0.0148285935,-0.0283303373,0.0110390261,0.0067592501,0.0062732487,0.0313856229,0.0297568403,-0.0076535335,0.0063200332,-0.0068036919,-0.0266301297,0.0206230134,0.0108088432,0.0186350718,0.0174954385,-0.0314230919,-0.0252178852,-0.0152274873,0.0275055915,0.0129295951,0.0024577545,0.0224884357,0.0239226818,0.0296766572,-0.0188518967,0.0194426030,0.0072351550,0.0220069233,0.0101476787,-0.0067172912,-0.0074705095,0.0045590475,0.0236261692,-0.0199311227,0.0086462861,-0.0149296420,0.0089791780,-0.0266239736,0.0200498234,-0.0019840805,0.0157836117,-0.0023868787,0.0129999015,-0.0200923197,-0.0040771994,0.0091157351,-0.0042841290,0.0294270460,-0.0014669244,0.0030578270,0.0005732808,-0.0062809149,0.0003117108,-0.0297131166,-0.0282964502,-0.0195727926,-0.0086768912,-0.0235430989,-0.0130989747,-0.0221134666,0.0094601158,-0.0263419207,-0.0013735446,-0.0236121472,0.0183515213,-0.0025681718,0.0235720649,0.0196292046,0.0067352518,-0.0128329014,0.0210728478,-0.0092567569,-0.0002854549,-0.0182384308,-0.0194520522,-0.0021051564,0.0014184515,-0.0030085468,0.0001269392,0.0124502787,0.0256227888,-0.0073173065,-0.0198431164,-0.0163945649,-0.0141423903,-0.0232038926,-0.0172265097,-0.0134914424,0.0094466610,0.0155557729,-0.0097158784,-0.0279545318,-0.0242143590,-0.0025718797,-0.0243829414,0.0209134258,-0.0051270956,-0.0148928631,0.0174808875,0.0013406794,0.0300475638,0.0026647954,-0.0144088520,-0.0017918015,-0.0002282126,-0.0182634480,-0.0027034625,0.0040124715,0.0210542064,0.0247524586,0.0218686406,0.0155718392,0.0241959970,0.0144010009,0.0170942638,0.0278741959,0.0317458808,-0.0158086792,-0.0096987737,0.0087704780,-0.0044306885,0.0154248858,-0.0140898619,-0.0273435973,-0.0109170526,-0.0211733412,-0.0020377084,0.0318162777,-0.0276651233,-0.0216945540,0.0211298298,0.0298030227,0.0140698776,0.0188661572,0.0261143818,0.0186190009,-0.0261438955,0.0029988782,-0.0261562634,-0.0082377642,-0.0123238936,-0.0003288447,-0.0073599126,-0.0096588889,0.0013303458,-0.0103960121,0.0290698987,0.0091981739,0.0099515943,-0.0055441945,-0.0093193008,-0.0039054472,-0.0142618632,-0.0285575278,0.0162266660,-0.0030950615,0.0223360751,0.0271535497,0.0029113411,0.0094440971,-0.0090495758,0.0271529835,0.0239335671,-0.0175613742,-0.0213858113,0.0284872223,-0.0105790654,-0.0158100966,0.0066804956,-0.0058967979,0.0004602804,0.0140658822,-0.0227684956,-0.0284822863,-0.0048698117,0.0186578389,-0.0264502391,-0.0236590207,0.0245072469,-0.0177052394,0.0105386702,-0.0067456695,-0.0088327322,0.0258441214,-0.0270449203,-0.0020013365,0.0234298762,0.0130102159,0.0058571766,0.0038427822,0.0294729639,0.0110005224,0.0249668658,0.0022912771,-0.0108775143,0.0215776283,-0.0222227853,-0.0057296278,0.0108114593,-0.0095675262,-0.0296223722,0.0016627711,0.0078694113,0.0231004823,0.0006094768,0.0134963132,-0.0238106903,0.0130808679,-0.0031390630,0.0075001465,0.0000134169,-0.0306941438,0.0070977234,-0.0172834117,-0.0223893188,-0.0133781750,0.0171809029,0.0133661581,0.0043501486,0.0132613908,0.0194813721,-0.0055745305,0.0144459289,-0.0190055929,-0.0139288176,0.0160374120,-0.0195994005,0.0174767096,-0.0075810989,-0.0142014688,-0.0167806819,0.0193762593,0.0169841275,-0.0085023819,0.0059704208,-0.0274393689,0.0001882808,-0.0067542368,0.0269217566,0.0239604302,0.0231043119,0.0310709104,0.0254953075,0.0133403586,0.0163499806,0.0116674900,-0.0193058383,-0.0096781049,-0.0105065694,-0.0099247266,-0.0195551552,0.0058241365,0.0055452250,-0.0161755979,0.0311504323,0.0128453067,-0.0120798983,-0.0008144116,0.0146551514,-0.0104687707,0.0118149193,0.0242512878,0.0266910698,-0.0244768579,0.0292815156,-0.0093304263,0.0072578629,0.0190790594,-0.0260673612,0.0022253199,-0.0303990301,0.0203448180,-0.0156997982,-0.0053353528,-0.0256335624,-0.0185754113,0.0071413703,0.0175574254,-0.0047537447,0.0303725768,-0.0300390981,-0.0293418728,0.0170635041,-0.0184153039,-0.0023788973,-0.0077002370,0.0257489830,0.0213949010,0.0148012983,-0.0128054209,0.0098286299,0.0040242276,0.0207531527,-0.0313007273,-0.0173381139,-0.0242751744,-0.0083851740,0.0128086610,-0.0059657348,0.0143340053,-0.0084643736,-0.0049628438,-0.0297687370,0.0071835024,0.0089523718,-0.0228037219,0.0240294077,-0.0028102323,0.0085159605,-0.0209165495,0.0056675966,0.0052462337,-0.0205498114,0.0283930581,0.0019126316,0.0231256224,0.0331423283,-0.0084542930,-0.0174227450,-0.0221034382,-0.0083567109,0.0108233541,0.0080666300,0.0124071995,0.0169858485,0.0039259573,-0.0288916752,0.0141562382,-0.0134910317,-0.0134789180,-0.0103933476,0.0108828675,-0.0018276360,0.0255246051,-0.0114921369,-0.0070922179,-0.0307670608,0.0186310858,-0.0145454742,-0.0161417164,0.0004675713,0.0090064276,0.0188434310,0.0051077441,0.0301629640,0.0191147812,0.0185943972,-0.0079407999,-0.0269520544,0.0049653817,-0.0145221092,-0.0178088751,0.0052878135,-0.0221445896,-0.0249055028,0.0185659081,0.0290184878,-0.0252821054,-0.0166804716,0.0002815735,-0.0006673308,-0.0024518697,0.0056577059,0.0152932480,-0.0083413906,-0.0248914268,0.0287278313,-0.0004726412,-0.0246680826,0.0011058261,-0.0059086792,-0.0045730579,0.0104296030,-0.0170584954,-0.0029532888,-0.0154779134,-0.0184085593,-0.0129757430,-0.0315141305,0.0297070406,0.0007484596,-0.0228413269,-0.0107308161,0.0131370518,0.0027008622,-0.0227158125,0.0237203687,0.0059679295,-0.0268158093,0.0170044843,-0.0243647657,-0.0287738629,-0.0254195035,-0.0127399676,0.0197239015,0.0027607579,0.0063615395,0.0005511717,-0.0076208883,0.0205973461,-0.0105228322,0.0273817088,0.0123906024,0.0301766563,-0.0075670644,0.0165585987,0.0135274911,-0.0115011418,-0.0101047419,-0.0275085159,-0.0198757853,-0.0058388631,0.0188422482,0.0088803703,0.0305931550,0.0257914420,0.0284088235,-0.0125085320,-0.0228972323,0.0257484615,0.0044734753,-0.0254374817,0.0277826712,0.0001279082,-0.0202689264,0.0214669835,-0.0268332325,-0.0286617558,-0.0075575570,-0.0060768612,-0.0080191093,-0.0178514868,0.0085723996,0.0247838274,0.0192012675,0.0146273049,-0.0110406466,0.0189375579,0.0238111429,-0.0283756014,-0.0056884163,-0.0084189810,0.0130400620,0.0096626943,0.0065485863,-0.0239485316,0.0106801642,-0.0163198300,-0.0040605813,0.0092557427,-0.0183139723,0.0094881440,-0.0139139099,0.0313028097,0.0009358369,-0.0117838224,0.0164121315,-0.0033449298,0.0246662889,0.0236607213,0.0329878032,-0.0181459263,0.0026966052,-0.0284466930,0.0292322617,0.0230077561,0.0220262725,-0.0115727196,-0.0099799493,-0.0053194389,0.0207860991,-0.0145908110,-0.0030943064,-0.0103863012,-0.0059565664,0.0114693791,0.0106153060,-0.0131462039,-0.0091170110,-0.0267261583,-0.0113707185,0.0150276804,-0.0288022235,-0.0338943079,0.0265751146,-0.0130638573,-0.0083135562,0.0318162329,0.0217148997,0.0128917936,-0.0258771479,0.0019684101,0.0204385910,-0.0266432911,0.0215572510,0.0300368592,0.0153412372,-0.0105497977,0.0022460020,-0.0233348962,-0.0127978148,-0.0051017157,0.0064592795,-0.0247134008,-0.0250567887,-0.0086905407,-0.0117371036,0.0004067695,-0.0282024480,0.0078628697,0.0096858758,0.0155689381,0.0030674322,-0.0236141998,0.0107797598,-0.0121535873,-0.0231003147,-0.0051381057,-0.0282414705,-0.0157444887,0.0001511435,0.0130703775,-0.0208648499,0.0243937802,-0.0151618356,0.0111889485,0.0268220305,-0.0050867768,-0.0059168064,0.0008767266,0.0162520409,-0.0016457980,-0.0251244605,-0.0214114022,0.0207836758,-0.0316427350,-0.0125752790,-0.0216968618,0.0143998004,0.0108193122,-0.0090672811,0.0305515192,-0.0069863447,0.0218435358,-0.0045414791,0.0095670428,-0.0111596221,-0.0009860342,0.0239818320,0.0050084847,-0.0057466431,0.0200174134,0.0200486593,0.0292908419,0.0200248398,0.0168604739,0.0279218219,-0.0039983764,-0.0270898249,0.0021150224,0.0027118921,0.0106672710,0.0165477097,0.0262282845,-0.0286406912,0.0149214594,0.0164385587,0.0206104536,0.0099151079,-0.0217877384,0.0239166152,-0.0049900846,-0.0047853980,-0.0194429681,0.0059566572,0.0095395381,-0.0283537805,0.0076922197,-0.0064271409,0.0250316150,-0.0162878241,-0.0208922829,-0.0186535940,-0.0256559793,-0.0171146523,0.0300716199,0.0231373738,-0.0216525551,0.0051879776,-0.0012079864,-0.0133968564,-0.0033885096,0.0103036510,-0.0022234451,-0.0065456731,-0.0028302125,-0.0096352827,0.0109661268,0.0091670444,-0.0253771022,0.0232393201,0.0057402845,0.0166355185,0.0052747368,-0.0255683437,-0.0089358324,-0.0187549759,0.0287736952,0.0275531169,0.0071636327,0.0062833386,-0.0113638369,-0.0040171659,0.0233932324,0.0293361563,0.0092275990,0.0263978727,-0.0189102292,-0.0133663528,-0.0029679877,0.0256459992,-0.0033135973,-0.0167103857,-0.0209352523,-0.0078905225,-0.0015991230,-0.0260975957,-0.0228867363,-0.0220881142,0.0132917315,-0.0272148121,0.0037362140,0.0221787952,0.0226193350,-0.0068229940,0.0012915654,0.0056190775,-0.0120549602,0.0025437314,0.0055924002,-0.0005703652,-0.0015112415,0.0074008033,0.0042418013,0.0235233586,0.0307394639,-0.0079541449,0.0049516121,0.0010529268,-0.0199233387,-0.0247456264,0.0208762400,0.0317329653,0.0078152260,-0.0278630238,0.0044760150,0.0216474179,0.0055564251,0.0098483441,-0.0109837325,-0.0132044451,-0.0317414925,-0.0224022120,0.0083566085,-0.0000833153,-0.0299964845,-0.0253988933,-0.0029795477,0.0264700204,0.0261602588,-0.0285647977,0.0172849037,-0.0205174405,0.0045078383,0.0007852707,0.0243231524,-0.0177034605,-0.0180288367,0.0177207962,-0.0105246045,0.0100171659,0.0048672371,0.0103018144,0.0278304033,0.0211022235,0.0241189357,0.0264460519,-0.0022721619,0.0009920396,0.0079830959,0.0129294135,0.0195428431,0.0124404896,-0.0273069721,0.0161626749,0.0089168930,-0.0101532089,-0.0222029462,0.0291915238,0.0170665681,0.0232025646,0.0266091656,0.0144120958,0.0262926202,0.0272043627,-0.0083594667,0.0163681787,-0.0274641681,-0.0097247129,0.0029103805,0.0074231392,0.0149693778,-0.0057544988,-0.0017531950,-0.0142035782,-0.0145002548,-0.0098145204,-0.0278583020,0.0262641776,0.0309749115,-0.0264505427,-0.0265559647,-0.0060268180,0.0228373166,-0.0138811525,0.0233795661,-0.0214741733,-0.0301620290,0.0058836401,0.0222362727,-0.0062103420,-0.0062726755,-0.0225113537,-0.0335296541,-0.0099556446,0.0060754796,-0.0116337361,0.0156142376,-0.0090004262,0.0182606969,0.0147651508,0.0280232243,-0.0267737452,-0.0242648199,0.0135268634,-0.0088970922,0.0034536335,-0.0193231683,0.0185508244,0.0266015027,-0.0280520283,-0.0109491460,-0.0011661213,0.0316034518,-0.0128870653,-0.0319644660,0.0147579238,0.0296759326,0.0038366904,-0.0197618343,0.0275164079,-0.0233152602,-0.0015171584,0.0228138119,-0.0162903722,-0.0204633810,0.0073001273,-0.0240957737,-0.0038656993,0.0073142643,-0.0148311211,0.0084200678,-0.0013559727,-0.0201430768,0.0136961909,-0.0093871523,0.0220581628,-0.0097364821,-0.0156393703,-0.0122732986,-0.0305102151,0.0108430870,0.0120525798,0.0113020604,-0.0037180954,0.0159203243,0.0105959009,-0.0233429205,-0.0009524304,-0.0094502755,-0.0017390357,-0.0326475017,-0.0181092937,-0.0196239166,0.0153568760,0.0135814054,0.0190736540,0.0170014147,-0.0302538592,0.0136547741,0.0141111324,0.0072829309,-0.0184457246,0.0139274010,0.0023315100,0.0232210681,-0.0273123514,0.0116226003,0.0296031591,-0.0131129716,0.0222542081,-0.0293783117,0.0115404138,0.0116578424,-0.0124745090,0.0189682227,0.0228499956,-0.0143842762,0.0238042418,0.0285626519,0.0116662318,-0.0277435817,0.0037080357,-0.0115865348,-0.0194282513,0.0007302553,0.0117241899,0.0130620524,-0.0212236419,0.0300695207,-0.0107283331,0.0283001736,-0.0017340118,-0.0068998346,-0.0160558075,-0.0139766084,0.0141853448,-0.0125281652,-0.0047156624,-0.0058881422,-0.0049093720,-0.0147134820,-0.0063846400,0.0284060482,0.0269224290,-0.0235083736,0.0166023951,-0.0005711464,-0.0117716854
